time_iso8601,DE-BB,DE-BE,DE-BW,DE-BY,DE-HB,DE-HE,DE-HH,DE-MV,DE-NI,DE-NW,DE-RP,DE-SH,DE-SL,DE-SN,DE-ST,DE-TH,sum_cases
2021-04-26T17:00:00+0000,100146,164460,432886,581389,24613,256324,70764,38852,233132,719214,135329,57514,36423,257997,88617,113552,3311212
2021-04-27T17:00:00+0000,100661,165437,437088,585385,24767,258525,71091,39454,234786,724296,136145,57882,36706,260269,89503,114467,3336462
2021-04-28T17:00:00+0000,101279,166322,441242,589577,24958,260470,71463,39775,236448,729866,137322,58166,37003,262029,90195,115341,3361456
2021-04-29T17:00:00+0000,101770,167100,444743,592831,25112,262115,71748,40082,237967,735044,138250,58433,37274,263425,90787,116180,3382861
2021-04-30T17:00:00+0000,102166,167775,448018,595526,25206,263626,72044,40434,239346,739483,138927,58700,37507,264860,91362,117034,3402014
2021-05-01T17:00:00+0000,102481,167992,450499,597886,25371,264855,72280,40633,240440,743289,139578,58941,37660,265900,91700,117557,3417062
2021-05-02T17:00:00+0000,102650,168019,451500,599107,25408,265258,72451,40703,240758,745079,139947,59033,37700,266377,91878,117846,3423714
2021-05-03T17:00:00+0000,102775,168718,452916,600159,25446,265778,72681,40803,241251,747520,140358,59192,37783,267160,92052,118236,3432828
2021-05-04T17:00:00+0000,103233,169508,456449,603492,25599,267485,72937,41198,242726,751864,141062,59481,37970,269069,92679,119042,3453794
2021-05-05T17:00:00+0000,103767,170261,459743,606828,25762,269099,73201,41455,244256,756642,141853,59776,38220,270673,93271,119828,3474635
2021-05-06T17:00:00+0000,104136,170863,462720,609452,25865,270419,73487,41681,245459,760545,142596,60000,38412,271882,93768,120498,3491783
2021-05-07T17:00:00+0000,104465,171468,465204,611885,25946,271535,73689,41930,246637,764174,143223,60227,38565,272936,94250,121108,3507242
2021-05-08T17:00:00+0000,104717,171662,467126,613828,26035,272642,73842,42068,247469,767012,143732,60439,38727,273780,94603,121568,3519250
2021-05-09T17:00:00+0000,104855,171687,467890,614817,26071,272975,74015,42123,247715,768456,143999,60547,38769,274137,94724,121787,3524567
2021-05-10T17:00:00+0000,104940,172244,469166,615707,26097,273559,74162,42187,248185,770159,144337,60678,38833,274712,94871,122116,3531953
2021-05-11T17:00:00+0000,105299,172757,471879,618350,26194,275112,74350,42475,249387,773566,145042,60915,39042,276159,95423,122746,3548696
2021-05-12T17:00:00+0000,105703,173432,474671,620814,26309,276554,74541,42677,250567,777207,145742,61127,39242,277307,95849,123422,3565164
2021-05-13T17:00:00+0000,105948,173558,476325,622474,26354,277382,74680,42852,251231,779424,146135,61276,39417,277892,96132,123745,3574825
2021-05-14T17:00:00+0000,106107,173993,477512,623632,26393,277924,74787,42898,251815,781268,146569,61375,39459,278316,96357,124052,3582457
2021-05-15T17:00:00+0000,106281,174170,478797,625040,26448,278615,74876,43016,252350,783622,146979,61526,39604,278834,96551,124340,3591049
